ID;Link;Name;Type;Stage Parking lot days;Stage Ready for delivery days;Stage Delivery days;Stage Discovery days;Stage New days;Stage ALIGN days;Stage DISCOVER days;Stage CAPTURE days;Stage ROLL OUT days;Stage DELIVER days;Stage Done days;Stage ABANDONED days;Stage Accepted days;Stage discover days;Stage Declined days;Stage Planned days;Stage in progress days;Stage Rolout days;Stage align days;Stage deliver days;Stage capture days;Stage abandoned days;Stage roll out days;Stage Backlog days;Stage In Progress days;Stage Impact days;Stage Acceptance days;Stage Deliver days;Stage In design days;Stage Align days;Stage Discover days;Stage To Do days;Stage In test days;Stage In review days;Stage Release to PROD days;Stage In Design days;Stage Ready for Estimation days;Stage Blocked days;Stage Selected for Development days;Stage Cancelled days;Stage In Acceptance days;Stage In Refinement days;Stage Canceled days;Stage Ready for Development days;Stage Development finished days;Stage READY TO TEST days;Stage Testing in progress days;Stage Testing finished days;Stage Refinement days;Stage Solutioning days;Stage In construction days;Stage dev Finished days;Stage Not Started days;Stage Capture days;Stage Roll Out days;Stage Tech Design days;Stage NEW days;Stage Parking lot start;Stage Ready for delivery start;Stage Delivery start;Stage Discovery start;Stage New start;Stage ALIGN start;Stage DISCOVER start;Stage CAPTURE start;Stage ROLL OUT start;Stage DELIVER start;Stage Done start;Stage ABANDONED start;Stage Accepted start;Stage discover start;Stage Declined start;Stage Planned start;Stage in progress start;Stage Rolout start;Stage align start;Stage deliver start;Stage capture start;Stage abandoned start;Stage roll out start;Stage Backlog start;Stage In Progress start;Stage Impact start;Stage Acceptance start;Stage Deliver start;Stage In design start;Stage Align start;Stage Discover start;Stage To Do start;Stage In test start;Stage In review start;Stage Release to PROD start;Stage In Design start;Stage Ready for Estimation start;Stage Blocked start;Stage Selected for Development start;Stage Cancelled start;Stage In Acceptance start;Stage In Refinement start;Stage Canceled start;Stage Ready for Development start;Stage Development finished start;Stage READY TO TEST start;Stage Testing in progress start;Stage Testing finished start;Stage Refinement start;Stage Solutioning start;Stage In construction start;Stage dev Finished start;Stage Not Started start;Stage Capture start;Stage Roll Out start;Stage Tech Design start;Stage NEW start;Stage Parking lot recurrence;Stage Ready for delivery recurrence;Stage Delivery recurrence;Stage Discovery recurrence;Stage New recurrence;Stage ALIGN recurrence;Stage DISCOVER recurrence;Stage CAPTURE recurrence;Stage ROLL OUT recurrence;Stage DELIVER recurrence;Stage Done recurrence;Stage ABANDONED recurrence;Stage Accepted recurrence;Stage discover recurrence;Stage Declined recurrence;Stage Planned recurrence;Stage in progress recurrence;Stage Rolout recurrence;Stage align recurrence;Stage deliver recurrence;Stage capture recurrence;Stage abandoned recurrence;Stage roll out recurrence;Stage Backlog recurrence;Stage In Progress recurrence;Stage Impact recurrence;Stage Acceptance recurrence;Stage Deliver recurrence;Stage In design recurrence;Stage Align recurrence;Stage Discover recurrence;Stage To Do recurrence;Stage In test recurrence;Stage In review recurrence;Stage Release to PROD recurrence;Stage In Design recurrence;Stage Ready for Estimation recurrence;Stage Blocked recurrence;Stage Selected for Development recurrence;Stage Cancelled recurrence;Stage In Acceptance recurrence;Stage In Refinement recurrence;Stage Canceled recurrence;Stage Ready for Development recurrence;Stage Development finished recurrence;Stage READY TO TEST recurrence;Stage Testing in progress recurrence;Stage Testing finished recurrence;Stage Refinement recurrence;Stage Solutioning recurrence;Stage In construction recurrence;Stage dev Finished recurrence;Stage Not Started recurrence;Stage Capture recurrence;Stage Roll Out recurrence;Stage Tech Design recurrence;Stage NEW recurrence;Project name;Project key;Stage;Stage category;Priority;Labels;Components;CreatedDate;Version;Version release;Parent key;Parent name;Parent type;Parent status;Assignee name;LinksToOutwardKey;LinksToInwardKey;Timeoriginalestimate;Timeestimate;Timespent;AggreagateTimeoriginalestimate;AggreagateTimeestimate;AggreagateTimespent;Workratio;Sprints;Story points;Worklog seconds;Epic account;Epic team;Epic phase key;Initiative key;Initiative name;Initiative type;Initiative quarter;Initiative quarter start end date;Initiative domain;Initiative prio;Initiative townsquare;Initiative dependent on;Team Name;Level Name;Is Completed;Completed Start Date;Completed Year Month;Completed Year Quarter;Now Date;All Analysis Days;All Waiting for Development Days;All Development Days;All Development Days Round Up;All Development Days Round Up to 50;All Waiting for Deployment Days;All Deployment Days;All Cycle Time Days;All Cycle Time Days Round Up;All Cycle Time Days Round Up to 50;Is in Development;Is in Development or Completed;Epic quarter
DEMO70-9;;Q3 Mobile First #24;Initiative;9.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-27 10:34:18;;;;2026-02-27 10:34:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;Parking lot;To Do;Minor;label-e0c6c7;;2026-02-27T11:34:17.096+0100;;;;;;;Sam Chen;;;;;1800.0;;;1800.0;-1;;;1800;;;;;;;;;;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO70-6;;Q1 Data Migration #7;Initiative;;;;;;;;;;;;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-26 15:16:30;;;;;;;2026-02-26 14:32:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;discover;In Progress;Minor;label-236388,label-7dfdfd,label-52ee21,label-6c63b8,label-c23861;;2026-02-24T19:43:25.148+0100;;;;;;;Sam Chen;;;;;6300.0;;;6300.0;-1;;;6300;;;;;;;Q2 2026;"{""start"":""2026-01-01"",""end"":""2026-03-31""}";;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;12.0;;;;;;;;;;N;N;
DEMO70-10;;Q3 API Modernization #24;Initiative;;;;;;;;;;;;;;107.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-21 07:35:46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;discover;In Progress;Major;label-6e762f,label-6b0ef0;;2025-11-21T08:35:46.254+0100;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;Energy;;;;;Q2 2026;;;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;107.5;;;;;;;;;;N;N;
DEMO70-11;;Q4 Scale Infrastructure #24;Initiative;;;;;;;;;;;;;;11.0;;;;;;;104.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-13 09:10:56;;;;;;;2025-11-24 09:31:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;capture;To Do;Major;label-18d476;;2025-11-13T09:59:09.318+0100;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;;;;Q3 2026;;;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;11.0;;;;;;;;;;N;N;
DEMO70-12;;Q4 Cost Optimization #24;Initiative;;;;;;;;;;;;;;;;;;;;119.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-09 09:42:02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;deliver;In Progress;Major;;;2025-11-09T10:42:02.629+0100;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;;;;Q4 2026;;;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;119.4;;;;;;;;;N;N;
DEMO70-13;;Q1 Data Migration #24;Initiative;;;;;;;;;;;;;;8.3;;;;;;;115.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-05 11:29:30;;;;;;;2025-11-13 19:28:04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;capture;To Do;Major;label-7c2af6;;2025-11-05T12:12:52.156+0100;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;;;;Q4 2026;;;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;8.3;;;;;;;;;;N;N;
DEMO70-14;;Q2 Compliance Readiness #24;Initiative;21.9;;;;;;;;;;;;;41.8;;;;;;;106.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-10-31 10:25:28;;;;;;;;;;;;;2025-09-19 15:17:26;;;;;;;2025-11-22 07:33:49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;1.0;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;capture;To Do;Major;label-dc1b00,label-6c63b8,label-6b0ef0;;2025-09-19T17:17:26.495+0200;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;;;;Q2 2026;"{""start"":""2026-03-01"",""end"":""2026-03-31""}";;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;41.8;;;;;;;;;;N;N;
DEMO70-15;;Q3 User Growth #24;Initiative;128.4;;;;;;;;;;;;;50.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-10-31 10:25:26;;;;;;;;;;;;;2025-09-10 19:26:20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;Parking lot;To Do;Major;label-18d476;;2025-09-10T21:26:20.401+0200;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;;;;Q3 2026;"{""start"":""2026-04-01"",""end"":""2026-06-30""}";;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;50.6;;;;;;;;;;N;N;
DEMO70-16;;Q4 Integration Expansion #24;Initiative;;;;;;;;;;;;;;;;;;;;;186.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-03 11:38:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;capture;To Do;Major;;;2025-09-03T13:38:33.386+0200;;;;;;;;;;;;;;;;-1;;;0;;;;;;;;;;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO70-4;;Q4 Cost Optimization #6;Initiative;3.6;;;;;;;2.2;;;;;;177.1;;;;;;;9.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-28 15:34:27;;;;;;;2025-09-01 07:07:24;;;;;;2025-09-03 11:02:34;;;;;;;2026-02-27 14:32:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;1.0;;;;;;1.0;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;capture;To Do;Major;;;2025-08-28T17:34:27.790+0200;;;;;;;Sam Chen;;;;;900.0;;;900.0;-1;;;900;;;;;;;Q3 2026;;;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;177.1;;;;;;;;;;N;N;
DEMO70-17;;Q1 Technical Debt Reduction #24;Initiative;;;;;;;;;;;;;;;;;;;;;;188.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-01 12:38:11;2025-09-01 12:38:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;abandoned;Done;Major;;;2025-09-01T14:38:11.086+0200;;;;;;;;;;;;;;;;-1;;;0;;;;;;;;;;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO70-18;;Q2 Observability #24;Initiative;188.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-01 12:37:32;;;;;;;;;;;;;;;;;;;;2025-09-01 12:31:12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;Parking lot;To Do;Major;;;2025-09-01T14:31:12.801+0200;;;;;;;;;;;;;;;;-1;;;0;;;;;;;;;;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO70-1;;Q3 User Growth #4;Initiative;;;;;;;;;;;;;;;;;;;53.8;138.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-28 17:03:07;2025-10-21 11:51:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;deliver;In Progress;Major;;;2025-08-28T19:03:07.499+0200;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;;;;Q1 2026;"{""start"":""2025-10-01"",""end"":""2025-12-31""}";;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;53.8;138.3;;;;;;;;;N;N;
DEMO70-19;;Q1 Platform Reliability #25;Initiative;2.5;;;9.9;;;;;;;;;;179.5;;;;;9.4;;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-24 19:40:52;;;2025-08-19 10:13:54;;;;;;;;;;2025-08-29 07:50:36;;;;;2026-02-27 10:06:34;;2026-02-27 08:22:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;2.0;;;;;;;;;;1.0;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;align;In Progress;Major;;;2025-08-19T12:12:22.218+0200;;;;;;;Sam Chen;;;;;1800.0;;;1800.0;-1;;;1800;;;;;;;Q3 2026;;;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;198.8;;;;;;;;;;N;N;
DEMO70-20;;Q2 Customer Onboarding Revamp #25;Initiative;22.9;;;;;;;;;;;;;;;;;;;;178.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-24 19:43:21;;;2025-08-19 10:12:21;;;;;;;;;;;;;;;;;2025-08-30 08:04:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;1.0;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;Parking lot;To Do;Major;label-e0c6c7;;2025-08-19T12:12:08.909+0200;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;;;;;;;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO70-21;;Q1 Performance Optimization #25;Initiative;22.9;;;;;;;;;;;;;2.8;;;;;;;175.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-24 19:40:40;;;2025-08-19 10:12:27;;;;;;;;;;2025-09-19 19:03:23;;;;;;;2025-09-22 14:00:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;1.0;;;;;;;;;;1.0;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;Parking lot;To Do;Major;label-e0c6c7;;2025-08-19T12:11:45.824+0200;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;;;;;;;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;2.8;;;;;;;;;;N;N;
DEMO70-22;;Q2 Security Hardening #25;Initiative;22.9;;;;;;;;;;;;;;;;;;;;178.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-24 19:43:24;;2025-08-19 10:11:35;2025-08-19 10:12:23;;;;;;;;;;;;;;;;;2025-08-30 08:05:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;1.0;1.0;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;Parking lot;To Do;Major;label-e0c6c7;;2025-08-19T12:11:22.088+0200;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;;;;;;;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO70-23;;Q1 Developer Experience #25;Initiative;12.0;;;9.9;;;;;;;;;;14.2;;;;;;;165.29999999999998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-24 19:40:35;;;2025-08-19 10:11:39;;;;;;;;;;2025-09-19 19:03:04;;;;;;2025-09-19 19:02:53;2025-09-22 14:00:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;2.0;;;;;;;;;;2.0;;;;;;1.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;Parking lot;To Do;Major;label-e0c6c7;;2025-08-19T12:10:38.473+0200;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;;;;;;;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;24.1;;;;;;;;;;N;N;
DEMO70-3;;Q3 API Modernization #6;Initiative;;;;;;;;;;;;;;;;;;;;201.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-19 07:29:32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;deliver;In Progress;Major;label-236388,label-7dfdfd,label-52ee21,label-c23861;;2025-08-19T09:29:32.254+0200;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;;;;Q2 2026;"{""start"":""2027-10-01"",""end"":""2027-12-31""}";;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;201.5;;;;;;;;;N;N;
DEMO70-24;;Q2 Analytics Platform #25;Initiative;22.9;;;0.1;;;;;;;;;;;;;;;;;178.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-24 19:43:27;;;2025-08-19 10:11:38;;;;;;;;;;;;;;;;;2025-08-30 08:04:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;2.0;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;Parking lot;To Do;Major;label-e0c6c7;;2025-08-19T09:29:18.936+0200;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;;;;;;;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;0.1;;;;;;;;;;N;N;
DEMO70-2;;Q2 Customer Onboarding Revamp #6;Initiative;;;;;;;;;;;;;;;;;;;;201.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-19 07:29:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;deliver;In Progress;Major;label-ae202d,label-55b296,label-6c63b8,label-2d4ac9,label-c23861;;2025-08-19T09:29:05.254+0200;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;DEMO61-19;Q2 Compliance Readiness #11;;Q2 2026;"{""start"":""2025-01-01"",""end"":""2025-03-31""}";;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;201.5;;;;;;;;;N;N;
DEMO70-25;;Q3 Mobile First #25;Initiative;;;;;;;;;;;;;;189.5;;;;;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-19 07:28:35;;;;;;;2026-02-24 19:44:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;capture;To Do;Major;label-6d0b4c;;2025-08-19T09:28:35.409+0200;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;DEMO70-26;Q3 API Modernization #25;;Q3 2026;"{""start"":""2026-07-01"",""end"":""2026-09-30""}";;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;189.5;;;;;;;;;;N;N;
DEMO70-5;;Q1 Data Migration #6;Initiative;;;;;;;;;;;;;;;;;;;153.0;48.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-19 07:27:24;2026-01-19 07:35:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;deliver;In Progress;Major;label-236388,label-7dfdfd,label-52ee21,label-6c63b8,label-c23861;;2025-08-19T09:27:24.421+0200;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;DEMO70-6;Q1 Data Migration #7;;Q1 2026;"{""start"":""2026-01-01"",""end"":""2026-03-31""}";;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;153.0;48.5;;;;;;;;;N;N;
DEMO70-26;;Q3 API Modernization #25;Initiative;;;;;;;;;;;;;;0.6;;;;;9.5;191.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-27 07:12:03;;;;;2026-02-27 07:24:11;2025-08-19 07:19:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;2.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;align;In Progress;Major;label-e39062,label-c23861;;2025-08-19T09:19:50.442+0200;;;;;;;Sam Chen;;;;;3600.0;;;3600.0;-1;;;3600;;;;;;;Q2 2026;"{""start"":""2025-01-01"",""end"":""2025-03-31""}";;;;;Energy;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;10.1;191.4;;;;;;;;;N;N;
DEMO70-27;;Q4 Scale Infrastructure #25;Initiative;;;;;;;;;;;143.2;;;;;;;;;;;;58.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-10-16 14:58:55;;;;;;;;;;;;2025-08-19 07:17:09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO70;Done;Done;Major;label-e0c6c7;;2025-08-19T09:17:09.115+0200;;;;;;;Sam Chen;;;;;;;;;-1;;;0;;;;;;;Q4 2025;"{""start"":""2025-10-01"",""end"":""2025-12-31""}";;;;;Energy;L3 - Initiatives;Y;2025-10-16 14:58:55;2025-10;2025-Q4;2026-03-08T20:56:22.373+01:00;;;;;;;58.3;58.3;59.0;50.0;N;Y;
DEMO74-3;;Q1 Performance Optimization #8;Initiative;;;;;;;;;;;;;;;;;;;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-04 12:14:21;;;;;;;;;;;;;;2026-03-04 13:06:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;API Gateway;DEMO74;align;In Progress;Minor;;;2026-03-04T13:14:21.171+0100;;;;;;;Jules Kral;;;;;;;;;-1;;;0;;;;;;;Q3 2026;;;;;;Enablers;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;4.3;;;;;;;;;;N;N;
DEMO74-4;;Q2 Security Hardening #8;Initiative;;;;;;;;;;;;;;;;;;;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-04 09:23:11;;;;;;;;;;;;;;2026-03-04 09:25:05;2026-03-04 09:25:02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;API Gateway;DEMO74;align;In Progress;Minor;;;2026-03-04T10:23:11.359+0100;;;;;;;Jules Kral;;;;;;;;;-1;;;0;;;;;;;Q2 2026;;;;;;Enablers;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;4.4;;;;;;;;;;N;N;
DEMO74-5;;Q2 Analytics Platform #8;Initiative;;;;;3.2;;;;;;;;;;;;;;10.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-26 14:39:02;;;;;;;;;;;;;;2026-02-26 14:52:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;API Gateway;DEMO74;align;In Progress;Minor;;;2026-02-23T10:47:54.627+0100;;;;;;;Taylor Garcia;;;;;1800.0;;;1800.0;-1;;;1800;;;;;;;Q4 2026;;;;;;Enablers;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;10.2;;;;;;;;;;N;N;
DEMO74-6;;Q4 Cost Optimization #25;Initiative;;;;;3.3;;;;;;;;;;;;;;10.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-23 08:44:24;;;;;;;;;;;;;;2026-02-26 14:52:32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;API Gateway;DEMO74;align;In Progress;Minor;;;2026-02-23T09:44:24.640+0100;;;;;;;Jules Kral;;;;;;;;;-1;;;0;;;;;;;Q4 2026;;;;;;Enablers;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;10.2;;;;;;;;;;N;N;
